文件名,思维链ID,catalog,show_name,测试数据内容,测试维度,子维度,测试数据编号,匹配数量,arm匹配数量,x86匹配数量,ds_arm_1763465633,ds_arm_1763473579,ds_arm_1763481480,ds_arm_1763489334,ds_arm_1763497259,ds_arm_1763505166,ds_arm_1763513051,ds_arm_1763520920,ds_arm_1763528836,ds_x86_1763465597,ds_x86_1763471092,ds_x86_1763476565,ds_x86_1763482028,ds_x86_1763487471,ds_x86_1763492916,ds_x86_1763498413,ds_x86_1763503903,ds_x86_1763509373
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,请求对重整装置所有控制回路进行开车PID参数批量预设，保障投运稳定,输入表述形态多样性,专业规范表述,2005/2/4,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车前，完成PID参数批量预设，同步生成参数配置报告,输入表述形态多样性,专业规范表述,2005/2/5,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车，批量预设PID参数,输入表述形态多样性,口语化简化表述,2005/3/1,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置要开车了，PID参数批量预设一下,输入表述形态多样性,口语化简化表述,2005/3/2,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,帮重整装置做开车PID批量预设,输入表述形态多样性,口语化简化表述,2005/3/3,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车前，批量弄下PID参数,输入表述形态多样性,口语化简化表述,2005/3/4,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车，PID批量预设，快点,输入表述形态多样性,口语化简化表述,2005/3/5,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车后，PID参数批量整定（非预设）,意图边界与歧义性,相似意图区分,2005/4/1,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,帮我进行重整装置的开车批量预设（核心意图）,意图边界与歧义性,相似意图区分,2005/4/2,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车后，PID参数批量查询（非预设）,意图边界与歧义性,相似意图区分,2005/4/3,0,0,0,,,,,PID参数AI自整定优化流程,,,,,,,,,,,,,
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车前，PID参数批量修改（非预设）,意图边界与歧义性,相似意图区分,2005/4/4,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,重整装置开车前，PID参数批量备份（非预设）,意图边界与歧义性,相似意图区分,2005/4/5,2,2,0,,,,装置开车PID参数批量预设流程,,,,,装置开车PID参数批量预设流程,,,,,,,,,
optimization_ds.csv,5,optimization,装置开车PID参数批量预设流程,现在是凌晨2点，装置要赶在天亮前开车，帮我进行重整装置的开车批量预设,干扰因素与鲁棒性,冗余信息叠加,2005/5/1,18,9,9,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程,装置开车PID参数批量预设流程
